"","Behavior 0","Behavior 1","Mating ID"
"344","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"345","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"346","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"347","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"348","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"349","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"350","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"351","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"352","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"353","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"354","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"355","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"356","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"357","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"358","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"359","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"360","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"361","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"362","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"363","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"364","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"365","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"366","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"367","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"368","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"369","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"370","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"371","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"372","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"373","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"374","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"375","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.G30xH52"
"376","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.G30xH52"
"377","Mounted + Freezing","Retreat","g2.G30xH52"
